262.372639886562183,557.718229448142665
278.715371580356987,532.176517098254294
280.825887950756851,498.014054195259178
267.442754137040993,459.675462846479491
246.274603154064607,431.812464412115105
225.284639879161887,429.362869631948911
210.809110139487757,449.829425589218431
187.595133405804518,470.430918940935044
158.669796909897968,469.749270700523994
128.744834914942203,465.140530435225628
89.619193752503179,462.744046654223439
69.028506003198800,455.309973041861326
93.297126544629691,434.466648852628850
118.824750571768618,411.803448689885727
104.328256882625283,401.554358426214776
68.865266565895126,394.074875779166973
73.780929168450257,377.889297116357966
109.092721312501681,361.143231270974411
138.894822650604283,358.297627650866843
172.375295513539186,362.853051672487595
205.304694306504643,368.709960061158654
203.537496258824376,376.412334414206498
169.068492236427574,390.884983003180196
133.972336257636925,410.438354603656876
129.255926305454295,424.139006595965157
161.240891595407902,427.837926403570805
201.464242635167921,433.567217996164118
236.328548186839043,442.906767335043241
265.368104357207585,448.747388018168294
284.994174200343423,445.672652128638674
302.939878326667213,427.031947121076655
315.020209609439235,396.949796497479042
321.628569164480950,366.072384636590300
322.355542124814065,336.067380794864448
317.901854505064648,304.963025990906203
318.601599673784904,274.574516541555454
332.601089291464177,252.654272489734353
362.777252275601768,242.335936513013394
393.562789651989533,260.733697761357462
409.048024217593365,272.640639372073338
401.974890572602135,248.678795732206140
384.864657879021934,210.180993498443968
369.441428786925144,179.572940378559679
353.760132403799162,156.741462124608461
336.964408875802974,139.587063654110807
314.976983908133889,117.793946001316158
299.047084774630321,92.242859428992915
290.159543261050430,63.163425596716252
282.791137415230196,33.159438898007693
271.926979957620915,4.620093433718466
263.681078903175376,-24.579606985036662
271.055584755417840,-59.231859220908973
285.652271984201889,-89.649060978668558
299.466168452041529,-120.285687100591076
294.009179298670006,-136.050534492165070
263.490513472549310,-136.070518768977536
237.417374721888791,-146.978460839240142
227.407968193572287,-177.186327327445724
217.406868650953356,-208.906403253578446
205.623643735764290,-231.225346954694032
193.221205916064719,-256.408180303821837
182.449609266600646,-284.481827239017775
167.576225816276519,-319.301476858400520
157.806047585997476,-344.785544689167409
168.340317283895729,-337.473818929438721
191.302232734510426,-306.793925484161264
210.956865088159930,-273.436168733240038
220.211171609067833,-250.506230223700413
228.267551113593072,-224.141876367928262
239.041731574977575,-195.482796863840804
257.515097697472584,-163.870312580495920
280.123620877277517,-139.679207279773664
298.254780080188539,-139.581715711366996
308.750797669383473,-166.095603574091456
315.469345246223156,-203.657397822801613
321.116279579938919,-232.159078502488455
329.066035331925150,-260.871435041456607
338.028926088219805,-288.274013992763685
347.100412699212484,-317.519226204708275
353.672114055266093,-346.672575393577972
354.267149766677448,-376.446463992996087
345.042434843624051,-411.823058797022668
332.178895982057384,-438.752588458635501
318.518223205866889,-448.986594715564479
311.504180131796829,-426.073537987920190
307.449004404896868,-385.477235792875717
301.226761260001012,-345.858774660992594
285.993311319305576,-325.132056559463990
259.056526724910327,-335.849907869328717
242.909127046825688,-363.756839444311481
249.332385518900310,-387.911656470865182
261.936196784134381,-417.044723590093099
261.346143554138735,-447.174965984242817
256.843816650476811,-477.675962870346666
260.221272319527316,-507.810864284440186
266.256918129295400,-537.809405813372678
267.104339761603796,-568.050077032263289
264.122152901061099,-593.369721446370477
259.497336244266080,-623.650045747346667
255.605581187066718,-653.796525472187795
252.789278670864633,-684.002749237696889
250.643495053941251,-714.335264284030245
247.970202330123811,-744.700256099584294
244.330125079214213,-775.010413864366228
240.672742563415113,-805.205586833342068
238.388717019960040,-830.240456801113396
236.217937736112617,-860.347376902063388
231.854615691089975,-891.247096753552569
225.811129803175618,-921.839313819242761
223.786668639602567,-948.377442056461405
228.770029911509255,-968.902274432733975
240.330778967136894,-983.644607077691035
257.863505294047854,-992.947307383601128
276.599263860796100,-996.791644826884294
303.508229548589952,-997.012188655015962
334.673842722427935,-992.764557755528585
369.490692869875602,-984.391619520691620
407.353369478491231,-972.236241342773610
447.656462035841514,-956.641290614042418
489.794560029485410,-937.949634726768409
525.874608166785492,-920.255078049728809
569.804497157169635,-896.776632182269623
613.854061798610473,-871.172938767695996
657.417891578672879,-843.786865198273972
699.890575984915358,-814.961278866277326
740.666704504905965,-785.039047163971190
779.140866626202069,-754.363037483627977
814.707651836368996,-723.276117217514411
841.688952805377994,-697.303822190087658
870.353161375339141,-666.354068660538587
894.394663248934421,-635.964862156646632
913.208047913723249,-606.479070070683974
926.187904857270269,-578.239559794915749
932.728823567137624,-551.589198721615048
932.225393530888141,-526.870854243047916
924.072204236084644,-504.427393751482896
910.997539935555778,-487.709630501494530
887.824264681963541,-470.252237744276272
860.152420099434948,-455.407997942019620
832.241516861478431,-442.714604272586939
804.259361282509644,-431.454119245041966
775.758316293432472,-420.836469885305632
747.220706733114412,-410.076467197795864
723.707180216061488,-400.562849053058244
695.925056883738534,-388.231542431507251
668.641790896388102,-374.809761992236645
641.479852114465075,-361.099607281841827
614.072353256563247,-347.900067208603105
586.574954178822509,-334.916402970401350
559.212273704562904,-321.656767542738407
532.143794498273564,-307.693838550780583
509.637856317961905,-295.912696354368336
481.791899887228965,-283.761264987449067
452.602712415686028,-274.872051445037414
424.108870041023238,-264.676716942507937
397.992129049093819,-249.430210478857134
373.564974388707697,-230.841348660284439
349.832433633171149,-211.358844774893441
331.070010026085356,-194.365729849288073
312.549274364608436,-169.644860868860178
300.586750926782315,-139.254689523949082
296.168098529954023,-106.252591993079477
300.177260969595409,-74.003014607613750
313.498182041176506,-45.870403698920882
335.179779533304782,-23.717427250517403
353.563341430247192,-0.636920786044129
359.793205051832956,23.693032732288884
363.040345751210907,55.203292036672792
368.276848206869772,85.500384910662206
378.076609833379280,113.357386082863854
396.154937875508722,137.349736531120698
427.243563653124738,155.618197863636624
450.517038846917558,171.393519450713143
436.176027988983151,190.883414818649157
414.440738432688931,210.942507358181501
409.749055489381590,238.770419708406394
425.946473651741826,267.709425994168441
449.574979926167543,294.010386534933673
471.493783862909822,315.454900513637995
494.815137605686004,334.163526368595740
520.473258635006005,353.553249704420978
531.953708273762231,374.207100550205951
529.791871592267853,405.088632262879401
535.022812532605940,433.944267055584760
550.812402691287843,460.678560257760864
558.062091162762727,492.170139677406382
548.655325886891205,520.766757833742076
524.205296087736315,539.112409893187987
502.767139991972499,559.868961579969437
497.694475066233508,585.029458589138585
507.627518291048318,618.150466091483167
517.711415078392520,646.316964814759672
499.582032486508297,663.633132996242807
469.743673119380901,679.666075875125671
451.477754116664755,704.032021097410052
433.800550638598452,728.673225078183805
413.217344325195654,751.313298964528030
402.880376447449635,774.608309653611968
393.019141006546079,803.782899349639365
367.976096179344950,821.701832280784174
343.167714836460618,837.691296236161634
341.907411230526577,867.189551265508499
338.038105333875365,896.926112463888103
314.004721459520169,916.593874167919353
290.117334564987914,929.681049223707646
263.343319868345816,943.561271212194470
235.101865982174786,953.110349338203719
204.792187883510223,957.941967635787705
174.338952533411202,959.363916024331957
143.933500309416559,957.959093261742396
113.429503746539012,955.603179287294097
83.447451190528682,958.568677522307325
58.857028342410331,965.134339603197986
29.006764908108835,970.508948248223305
-1.417897688691937,970.937023977766898
-32.034517605638939,969.192521895451819
-62.441166454084964,968.222470071191537
-92.479565881332405,970.550474333351758
-122.573120111715753,977.689275317167130
-152.122389334596392,985.207662607267366
